20131013 124.48000 128.66300 124.98000 128.66300 3846.286 BTC
20131014 127.83600 133.99900 128.66300 131.57000 7891.011 BTC
20131015 130.80100 137.98900 131.49900 137.97900 5474.463 BTC
20131016 131.80000 144.85000 137.21500 134.45000 9226.665 BTC
20131017 134.20100 141.00000 135.44100 140.68000 6021.954 BTC
20131018 140.10900 147.50000 140.68000 147.49100 7485.167 BTC
20131019 146.00000 160.00000 147.49100 156.80000 12951.09 BTC
20131020 154.50000 159.00000 156.79500 158.77400 2982.751 BTC
20131021 158.52500 173.99900 158.77400 171.36400 9094.977 BTC
20131022 169.90000 186.00000 170.80000 184.60000 11630.88 BTC
20131023 182.84300 199.50000 184.60000 198.55400 15212.90 BTC
20131024 152.49900 204.00000 198.90000 184.00000 44180.35 BTC
20131025 156.00000 184.50000 184.05000 178.86000 34921.69 BTC
20131026 166.40000 179.00000 178.78000 170.96600 28986.60 BTC
20131027 170.42000 187.00000 171.37200 186.99000 12486.96 BTC
20131028 181.20100 192.42900 186.97900 189.00000 8008.860 BTC
20131029 188.10000 198.60000 188.90000 198.00000 6132.400 BTC
20131030 191.01200 198.44200 198.00000 193.29900 11047.09 BTC
20131031 192.20000 198.39000 192.51000 197.90000 5517.723 BTC
20131101 195.55200 199.20000 197.90000 198.98900 3715.426 BTC
20131102 197.80000 201.00000 198.80000 198.85400 3495.377 BTC
20131103 198.00000 209.85000 199.00100 208.90000 9197.392 BTC
20131104 206.00000 225.00000 208.91000 223.77100 13066.95 BTC
20131105 216.00000 244.88000 223.00000 237.18000 24979.72 BTC
20131106 237.18100 253.90000 237.55000 251.00100 18758.33 BTC
20131107 250.32300 292.49900 251.98000 281.81000 35939.81 BTC
20131108 280.01900 315.00000 281.81000 313.11800 18564.38 BTC
20131109 301.10000 349.11400 313.11800 331.29800 26504.50 BTC
20131110 255.00000 338.90000 331.29800 302.00000 49830.21 BTC
20131111 290.00000 329.69800 301.90200 321.32200 17418.69 BTC
20131112 320.40000 345.90000 321.32200 343.89700 16516.41 BTC
20131113 342.35100 400.00000 343.70000 392.43500 21905.25 BTC
20131114 380.58300 411.00000 392.70000 406.01000 21398.42 BTC
20131115 380.00000 425.50000 405.50000 406.99000 22856.81 BTC
20131116 396.50000 428.97000 406.10000 420.48600 12564.21 BTC
20131117 420.49100 487.70000 422.49000 480.60000 21227.57 BTC
20131118 460.00000 679.99900 481.30700 679.45000 59526.34 BTC
20131119 376.00000 770.97000 679.45000 545.15200 63127.81 BTC
20131120 382.49000 567.87000 545.15100 545.00000 62892.50 BTC
20131121 530.00000 684.00000 545.11900 673.54700 32735.56 BTC
20131122 615.03000 722.00000 671.00000 699.00000 25272.58 BTC
20131123 675.00000 774.00000 698.00000 724.20000 25780.68 BTC
20131124 630.00000 743.55800 724.99900 699.00000 22245.95 BTC
20131125 695.20000 750.00000 698.98800 743.99900 17086.73 BTC
20131126 737.00000 894.70000 743.99900 882.65300 27238.91 BTC
20131127 843.00000 950.00000 882.65300 934.00000 24788.07 BTC
20131128 860.00000 1000.000 934.00000 962.03000 39069.90 BTC
20131129 927.00000 1032.000 961.03000 1023.710 28218.13 BTC
20131130 1019.630 1095.200 1019.630 1051.550 13060.66 BTC
20131201 677.00000 1054.000 1051.500 878.17300 53103.21 BTC
20131202 830.00000 989.00500 878.01000 980.00100 26682.28 BTC
20131203 928.10000 1021.000 980.05400 997.50000 14626.00 BTC
20131204 990.30100 1077.230 997.50000 1076.000 12388.50 BTC
20131205 847.99300 1077.230 1072.500 990.40000 52946.79 BTC
20131206 824.00000 996.92900 990.00000 839.00000 43269.72 BTC
20131207 551.00000 874.98800 839.00000 698.00000 98863.33 BTC
20131208 665.10100 798.00000 699.99900 784.02300 34289.21 BTC
20131209 765.40000 900.00000 787.00000 878.50000 36846.21 BTC
20131210 875.00100 967.00000 875.20000 958.50000 23231.28 BTC
20131211 804.50000 971.00000 961.20000 855.50300 26298.75 BTC
20131212 825.00000 889.99800 855.00900 860.00000 11297.28 BTC
20131213 835.00000 908.96000 855.17200 869.00000 16644.61 BTC
20131214 837.00000 874.89900 866.00100 846.92000 6108.205 BTC
20131215 801.10000 869.99900 846.92000 863.64000 12692.83 BTC
20131216 634.00000 869.89000 863.85000 690.00000 61798.42 BTC
20131217 610.00000 748.90000 689.00100 660.10000 50533.00 BTC
20131218 420.00100 661.77600 659.65400 502.69800 129306.7 BTC
20131219 483.78000 694.00000 502.69800 681.00000 47767.77 BTC
20131220 585.00000 709.89900 680.00000 609.00000 35036.85 BTC
20131221 562.20000 642.90000 609.69800 591.16900 22631.01 BTC
20131222 572.10000 657.50000 591.16900 604.20100 19945.57 BTC
20131223 591.00000 669.97000 611.90900 650.22000 15689.61 BTC
20131224 629.00000 668.60000 650.22000 650.33000 11121.20 BTC
20131225 640.00000 675.00000 650.00200 674.96000 9714.518 BTC
20131226 674.89000 758.00000 674.91000 743.30100 24654.01 BTC
20131227 681.00000 761.00000 743.30100 715.01000 24497.45 BTC
20131228 691.59900 736.45100 715.01000 711.82600 10754.72 BTC
20131229 695.00000 732.34000 711.82600 720.01600 6985.543 BTC
20131230 716.64000 738.00000 724.64700 728.99800 7451.590 BTC
20131231 710.00000 734.99000 725.00100 730.50000 6006.808 BTC
20140101 728.00000 749.80000 730.50000 744.00000 6505.642 BTC
20140102 736.86100 799.89000 744.15700 782.00000 13773.88 BTC
20140103 764.83400 819.00000 782.00100 800.99600 15294.89 BTC
20140104 780.65000 829.00000 800.00000 823.49900 11662.87 BTC
20140105 823.50000 919.98900 823.50000 904.00000 20993.23 BTC
20140106 888.00200 990.00000 903.29700 925.00000 28029.00 BTC
20140107 755.32000 944.00200 925.00000 757.11000 32539.87 BTC
20140108 720.00000 850.00000 757.11000 821.17500 30500.24 BTC
20140109 777.77700 844.90000 821.17500 821.70000 19764.69 BTC
20140110 794.24700 849.06400 821.51000 841.00300 12559.01 BTC
