20130216 3275464.580000 -0.401022 1.916165 340.670609
20130215 3275464.580000 -0.401358 1.904604 339.212153
20130214 3275464.580000 -0.401009 1.916630 340.729280
20130213 3275464.580000 -0.409774 1.615181 302.700387
20130212 3275464.580000 -0.406960 1.711963 314.909796
20130211 3275464.580000 -0.408468 1.660092 308.366006
20130210 3275464.580000 -0.410442 1.592202 299.801479
20130209 3275464.580000 -0.411370 1.560291 295.775742
20130208 3275464.580000 -0.414243 1.461488 283.311381
20130207 3275464.580000 -0.415723 1.410589 276.890346
20130206 3275464.580000 -0.418538 1.313782 264.677790
20130205 3275464.580000 -0.420221 1.255899 257.375563
20130204 2968775.330000 -0.414589 1.449569 281.807798
20130203 2968775.330000 -0.414077 1.467181 284.029647
20130202 2968775.330000 -0.417151 1.361476 270.694522
20130201 2968775.330000 -0.414369 1.457158 282.765159
20130131 2968775.330000 -0.414654 1.447363 281.529424
20130130 2968775.330000 -0.416927 1.369184 271.666885
20130129 2968775.330000 -0.417486 1.349955 269.241117
20130128 2968775.330000 -0.420061 1.261385 258.067693
20130127 2968775.330000 -0.422952 1.161977 245.526988
20130126 2968775.330000 -0.422754 1.168781 246.385306
20130125 2968775.330000 -0.424291 1.115929 239.717813
20130124 2968775.330000 -0.425904 1.060428 232.716104
20130123 2968775.330000 -0.423970 1.126943 241.107320
20130122 3249549.580000 -0.429510 0.936443 217.074997
20130121 3249549.580000 -0.430859 0.890026 211.219268
20130120 3249549.580000 -0.434077 0.779369 197.259530
20130119 3249549.580000 -0.434325 0.770819 196.180823
20130118 3249549.580000 -0.434062 0.779871 197.322856
20130117 3249549.580000 -0.434662 0.759251 194.721523
20130116 3249549.580000 -0.436914 0.681791 184.949579
20130115 3249549.580000 -0.438318 0.633507 178.858438
20130114 3249549.580000 -0.438172 0.638536 179.492845
20130113 3249549.580000 -0.438710 0.620025 177.157634
20130112 3249549.580000 -0.438356 0.632195 178.692952
20130111 3249549.580000 -0.438649 0.622138 177.424138
20130110 3249549.580000 -0.438640 0.622437 177.461957
20130109 3249549.580000 -0.439722 0.585219 172.766662
20130108 3249549.580000 -0.439802 0.582476 172.420715
20130107 2979636.610000 -0.436656 0.690682 186.071308
20130106 2979636.610000 -0.437082 0.676025 184.222248
20130105 2979636.610000 -0.437126 0.674495 184.029177
20130104 2979636.610000 -0.436935 0.681077 184.859593
20130103 2979636.610000 -0.437261 0.669872 183.445948
20130102 2979636.610000 -0.437637 0.656940 181.814596
20130101 2979636.610000 -0.437560 0.659588 182.148700
20121231 2979636.610000 -0.436903 0.682175 184.998134
20121230 2979636.610000 -0.437094 0.675593 184.167718
20121229 2979636.610000 -0.437254 0.670106 183.475566
20121228 2979636.610000 -0.437186 0.672431 183.768841
20121227 2979636.610000 -0.437184 0.672491 183.776453
20121226 2979636.610000 -0.437037 0.677551 184.414766
20121225 3370181.790000 -0.442348 0.494898 161.372344
20121224 3370181.790000 -0.442264 0.497808 161.739437
20121223 3370181.790000 -0.442455 0.491213 160.907483
20121222 3370181.790000 -0.442288 0.496969 161.633592
20121221 3370181.790000 -0.441925 0.509444 163.207440
20121220 3370181.790000 -0.441856 0.511835 163.509068
20121219 3370181.790000 -0.441646 0.519049 164.419091
20121218 3370181.790000 -0.442492 0.489949 160.748042
20121217 3370181.790000 -0.442630 0.485202 160.149192
20121216 3370181.790000 -0.442489 0.490049 160.760646
20121215 3370181.790000 -0.441953 0.508487 163.086667
20121214 3370181.790000 -0.441643 0.519150 164.431817
20121213 3370181.790000 -0.441361 0.528855 165.656193
20121212 3370181.790000 -0.441364 0.528739 165.641509
20121211 3370181.790000 -0.441764 0.514978 163.905528
20121210 3370181.790000 -0.442113 0.502981 162.392128
20121209 3438908.960000 -0.442996 0.472630 158.563212
20121208 3438908.960000 -0.442907 0.475679 158.947791
20121207 3438908.960000 -0.442687 0.483267 159.905102
20121206 3438908.960000 -0.443242 0.464169 157.495815
20121205 3438908.960000 -0.443018 0.471870 158.467277
