Each row contains some info about the single block at height blockNumber:
- Time when the block was created (UTC)
- Decimal target
- Difficulty
- The average number of hashes it takes to solve a block at this difficulty

Each row also contains stats that apply to the set of blocks between blockNumber and the previous blockNumber:
- Average interval between blocks.
- Average target over these blocks. This is only different from the block target when
a retarget occurred in this section. (I'm not totally sure I'm doing this correctly.)
- The estimated number of network-wide hashes per second during
this time, calculated from the average interval and average target.

blockNumber,time,target,avgTargetSinceLast,difficulty,hashesToWin,avgIntervalSinceLast,netHashPerSecond
START DATA
200448,1348564264,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,551,22325912013381
200466,1348572469,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,456,26977143682836
200484,1348587744,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,798,15415510675906
200502,1348599702,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,689,17854248939584
200520,1348610977,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,624,19714066537457
200538,1348627509,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,955,12881233004579
200556,1348636915,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,549,22407245026181
200574,1348645397,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,434,28344648662150
200592,1348655842,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,592,20779691755698
200610,1348664610,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,511,24073537219908
200628,1348678187,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,739,16646248334740
200646,1348688296,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,584,21064345067420
200664,1348703864,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,896,13729439195729
200682,1348713816,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,566,21734235899953
200700,1348724832,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,630,19526313522815
200718,1348737827,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,755,16293480158110
200736,1348746432,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,463,26569281899294
200754,1348755158,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,454,27095985725492
200772,1348763545,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,429,28675005872665
200790,1348771550,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,464,26512020515891
200808,1348780750,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,522,23566240458569
200826,1348790584,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,541,22738590608823
200844,1348798392,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,440,27958130725848
200862,1348808187,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,570,21581714946269
200880,1348819347,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,652,18867450183088
200898,1348827005,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,448,27458878391458
200916,1348835873,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,360,34171048664926
200934,1348848605,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,751,16380263008486
200952,1348857805,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,528,23298442271540
200970,1348868002,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,584,21064345067420
200988,1348880184,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,701,17548612723785
201006,1348890576,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,589,20885530593163
201024,1348899161,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,507,24263466507639
201042,1348905936,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,358,34361948378138
201060,1348916407,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,635,19372563022635
201078,1348925438,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,526,23387029504512
201096,1348934655,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,464,26512020515891
201114,1348941384,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,383,32119001356066
201132,1348953977,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,729,16874591933296
201150,1348962696,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,461,26684549933565
201168,1348972545,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,585,21028337639954
201186,1348980563,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,443,27768798012129
201204,1348989812,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,525,23431576227378
201222,1349003749,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,780,15771253229965
201240,1349013935,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,517,23794153809233
201258,1349023538,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,528,23298442271540
201276,1349032208,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,509,24168128721755
201294,1349041655,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,494,24901978784156
201312,1349052275,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,568,21657706900305
201330,1349064024,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,660,18638753817232
201348,1349075361,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,656,18752404755142
201366,1349087826,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,490,25105260243619
201384,1349098084,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,601,20468515007276
201402,1349105087,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,361,34076392020425
201420,1349122544,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,976,12604075327226
201438,1349133301,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,524,23476292975903
201456,1349145309,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,691,17802572386937
201474,1349156221,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,616,19970093375606
201492,1349166406,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,598,20571199865173
201510,1349175814,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,543,22654838893873
201528,1349187937,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,644,19101828446232
201546,1349199227,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,629,19557356946539
201564,1349208059,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,494,24901978784156
201582,1349218934,9412783771427520201810837309176674245361798887059324066070528,9412783771427520201810837309176674245361798887059324066070528,2864140.50,12301577519373468,553,22245167304472
201600,1349226660,8825801199382903987726989797449454220615414953524072026210304,9119292485405212094768913553313064232988606920291698046140416,3054627.52,13119725520830032,427,29736501318363
201618,1349244064,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,966,13581496398374
201636,1349253009,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,516,25425824652771
201654,1349261077,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,455,28834561584241
201672,1349274909,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,683,19208968551727
201690,1349287642,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,692,18959140926054
201708,1349299194,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,605,21685496728644
201726,1349311093,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,695,18877302907669
201744,1349321322,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,611,21472545860605
201762,1349336954,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,914,14354185471367
201780,1349347718,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,618,21229329321731
201798,1349357968,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,590,22236822916661
201816,1349371422,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,787,16670553393684
201834,1349384569,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,759,17285540870658
201852,1349394912,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,613,21402488614730
201870,1349407744,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,704,18635973751179
201888,1349418017,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,583,22503817359914
201906,1349427031,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,503,26082953321729
201924,1349437295,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,598,21939340335836
201942,1349446579,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,518,25327655445617
201960,1349459764,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,799,16420182128698
201978,1349474820,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,708,18530685763884
201996,1349488050,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,727,18046389987386
202014,1349497108,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,448,29285101608995
202032,1349505964,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,593,22124326342040
202050,1349516084,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,552,23767618697155
202068,1349532435,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,958,13694911817150
202086,1349540841,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,476,27562448573172
202104,1349547441,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,358,36647277991145
202122,1349558229,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,609,21543063252594
202140,1349566922,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,483,27162992796749
202158,1349580106,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,746,17586763432748
202176,1349597514,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,1007,13028525839950
202194,1349605728,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,480,27332761501729
202212,1349617664,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,614,21367631141416
202230,1349626545,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,463,28336340217775
202248,1349641407,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,862,15220099212099
202266,1349653881,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,680,19293714001220
202284,1349664321,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,594,22087080001397
202302,1349671697,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,422,31089396968791
202320,1349679329,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,397,33047167558765
202338,1349686201,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,402,32636133136393
202356,1349697008,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,599,21902713724257
202374,1349706540,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,536,24477099852294
202392,1349715461,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,563,23303242488152
202410,1349721907,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,321,40871419068006
202428,1349730269,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,452,29025941417765
202446,1349740908,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,566,23179727068604
202464,1349757814,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,880,14908779000943
202482,1349765001,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,325,40368386217938
202500,1349777772,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,678,19350627611843
202518,1349791770,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,787,16670553393684
202536,1349802410,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,620,21160847614241
202554,1349808565,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,359,36545196436852
202572,1349818991,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,588,22312458368758
202590,1349828997,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,525,24989953373009
202608,1349837055,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,419,31311994083126
202626,1349853524,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,965,13595570487906
202644,1349863162,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,530,24754199095905
202662,1349873601,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,612,21437460001356
202680,1349884721,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,647,20277782876089
202698,1349892264,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,434,30229782306059
202716,1349900643,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,475,27620474780694
202734,1349911912,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,618,21229329321731
202752,1349922073,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,594,22087080001397
202770,1349934093,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,690,19014094957724
202788,1349946282,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,668,19640307665913
202806,1349956520,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,598,21939340335836
202824,1349967631,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,646,20309172632863
202842,1349982668,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,819,16019200880134
202860,1349989863,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,406,32314594878891
202878,1350001177,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,662,19818316496722
202896,1350011523,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,573,22896554137574
202914,1350020374,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,502,26134911396075
202932,1350030311,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,587,22350469371090
202950,1350038715,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,478,27447124520564
202968,1350050016,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,605,21685496728644
202986,1350063548,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,795,16502799397270
203004,1350074110,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,602,21793563988089
203022,1350086268,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,707,18556896069066
203040,1350095383,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,534,24568774383576
203058,1350105440,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,579,22659284146511
203076,1350116235,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,545,24072890863908
203094,1350129814,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,806,16277575087878
203112,1350138111,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,440,29817558001886
203130,1350147170,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,499,26292035111883
203148,1350163000,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,887,14791122345918
203166,1350170644,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,445,29482529260292
203184,1350182631,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,685,19152883972014
203202,1350196469,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,790,16607247494721
203220,1350205135,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,508,25826231340216
203238,1350217445,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,682,19237134194765
203256,1350229202,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,677,19379210518212
203274,1350239041,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,410,31999330538609
203292,1350250440,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,619,21195033151583
203310,1350263684,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,690,19014094957724
203328,1350269633,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,332,39517245544668
203346,1350277938,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,445,29482529260292
203364,1350285903,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,443,29615633229864
203382,1350302489,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,890,14741264630146
203400,1350312003,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,630,20824961144174
203418,1350319991,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,393,33383525498295
203436,1350328349,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,476,27562448573172
203454,1350338746,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,606,21649712080577
203472,1350350248,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,671,19552497050417
203490,1350358477,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,477,27504665662117
203508,1350367646,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,507,25877170652524
203526,1350377038,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,545,24072890863908
203544,1350387342,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,540,24295788001537
203562,1350398835,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,632,20759059368401
203580,1350410460,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,641,20467590516115
203598,1350421169,8825801199382903987726989797449454220615414953524072026210304,8825801199382903987726989797449454220615414953524072026210304,3054627.52,13119725520830032,605,21685496728644
203616,1350428168,8774971387283464186072960143252932765613148614319486309236736,8800386293333184086899974970351193493114281783921779167723520,3072321.73,13195722712568621,421,31253240806143
203634,1350438689,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,601,21956277391961
203652,1350451357,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,677,19491466340574
203670,1350458868,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,434,30404891042784
203688,1350469184,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,593,22252483495056
203706,1350484015,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,706,18690825371910
203724,1350499363,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,881,14978118856491
203742,1350508720,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,534,24711091222038
203760,1350516302,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,445,29653309466446
203778,1350529048,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,742,17783992874081
203796,1350543212,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,708,18638026430181
203814,1350551475,8774971387283464186072960143252932765613148614319486309236736,8774971387283464186072960143252932765613148614319486309236736,3072321.73,13195722712568621,456,28937988404755
