20130209 0.0771000 0.0815000 0.0772000 0.0800100 130080.3
20130210 0.0793400 0.0815000 0.0800000 0.0801000 59327.28
20130211 0.0797000 0.0816000 0.0801000 0.0811960 80798.98
20130212 0.0719000 0.0811960 0.0811960 0.0723000 117979.7
20130213 0.0710010 0.0796100 0.0727730 0.0742100 49853.60
20130214 0.0720000 0.0776810 0.0742090 0.0759890 19472.28
20130215 0.0711100 0.0762000 0.0740530 0.0761980 31393.81
20130216 0.0733940 0.0760000 0.0760000 0.0749800 4499.237
20130217 0.0733000 0.0749800 0.0749800 0.0747800 19656.26
20130218 0.0731520 0.0746000 0.0733030 0.0740390 11562.27
20130219 0.0711100 0.0744190 0.0742990 0.0724490 47258.87
20130220 0.0650000 0.0724490 0.0724490 0.0660500 140090.3
20130221 0.0660500 0.0720000 0.0660500 0.0670820 28245.83
20130222 0.0629900 0.0700000 0.0661010 0.0674790 71069.08
20130223 0.0627050 0.0710000 0.0629910 0.0695000 56977.49
20130224 0.0648900 0.0699990 0.0693600 0.0684080 61553.19
20130225 0.0638050 0.0679900 0.0670010 0.0664150 22991.59
20130226 0.0627030 0.0670000 0.0664150 0.0658800 33623.11
20130227 0.0627040 0.0669900 0.0650000 0.0663980 50846.27
20130228 0.0659200 0.0721260 0.0663980 0.0713700 65340.26
20130301 0.0700010 0.0799990 0.0713700 0.0760070 167629.3
20130302 0.0750000 0.0799970 0.0760990 0.0787980 83961.30
20130303 0.0783010 0.1099920 0.0787980 0.1047860 182381.6
20130304 0.0939990 0.6540100 0.1099990 0.1307560 146494.7
20130305 0.1222000 0.2150000 0.1307170 0.1830000 191177.1
20130306 0.1495000 0.2200000 0.1844940 0.1859600 140405.7
20130307 0.1400000 0.2200000 0.1755000 0.2050000 189137.9
20130308 0.1900100 0.2109710 0.2050000 0.2099800 38940.51
20130309 0.2074000 0.2246510 0.2090000 0.2244100 78014.10
20130310 0.2204840 0.3530000 0.2220000 0.3325530 226959.8
20130311 0.3300010 0.4490000 0.3350000 0.4330250 256301.5
20130312 0.3125000 0.6500000 0.4299890 0.6490000 453104.7
20130313 0.4120000 0.7524940 0.6490000 0.6611170 371561.1
20130314 0.5500000 0.6990000 0.6611170 0.6298200 131713.2
20130315 0.6178200 0.6597680 0.6178200 0.6410030 44403.08
20130316 0.5734550 0.6497610 0.6460000 0.5899900 97472.03
20130317 0.4025610 0.6000000 0.5820030 0.5568000 226036.3
20130318 0.5100110 0.6099990 0.5650000 0.5202100 120965.1
20130319 0.4400300 0.5558000 0.5218070 0.5050100 225000.3
20130320 0.4747000 0.5499900 0.5000110 0.5300650 133526.3
20130321 0.3753630 0.5399900 0.5399900 0.4282800 156476.3
20130322 0.3504700 0.5100000 0.4396500 0.4874990 153975.7
20130323 0.4580000 0.5403000 0.4916400 0.5030100 131193.6
20130324 0.5011000 0.5990000 0.5011200 0.5899990 119225.7
20130325 0.5100000 0.5987980 0.5919990 0.5399900 107359.9
20130326 0.5400000 0.5889000 0.5400000 0.5630000 85486.69
20130327 0.5411000 0.5650000 0.5639990 0.5514600 69618.48
20130328 0.5481000 0.7209000 0.5503300 0.6799970 341537.6
20130329 0.6150000 0.6945070 0.6710800 0.6880000 88253.23
20130330 0.6760000 0.8247000 0.6887470 0.7870400 279721.2
20130331 0.7800000 0.8485500 0.7996500 0.8290000 91756.18
20130401 0.8230010 1.8600000 0.8290000 1.8100100 566653.2
20130402 1.5200000 4.6000000 1.8100100 3.1355900 605418.7
20130403 2.6614000 5.8999900 3.1355900 4.3770000 574971.8
20130404 3.6942500 5.0000000 4.3770000 3.9999000 301117.3
20130405 2.7814000 4.2900000 3.9999000 3.5600000 339965.8
20130406 1.5100000 3.5400000 3.5120100 2.9999800 502247.0
20130407 2.7001000 3.9450900 2.9998600 3.7869900 329640.4
20130408 3.7300000 4.4950000 3.7880000 4.2785000 318374.3
20130409 4.1800000 5.0000000 4.2785000 4.8400000 268463.8
20130410 2.2500000 4.9995000 4.8400000 3.2199800 549429.2
20130411 1.1500000 3.8100000 3.2313000 1.5970000 646050.8
20130412 1.1100000 2.4900000 1.5970000 2.4000000 677366.2
20130413 1.9416300 2.7600000 2.4000000 2.1601000 451632.8
20130414 2.1514200 2.5320000 2.1601100 2.2500000 159948.1
20130415 2.1160000 2.6900000 2.2400400 2.3650000 285490.3
20130416 1.3000000 2.3768300 2.3650000 1.8789000 487108.8
20130417 1.7794600 2.2000000 1.8789000 2.1101000 321026.2
20130418 2.0137800 2.4100000 2.1101000 2.3272000 245828.2
20130419 2.2420000 2.7700000 2.3275000 2.5504600 424426.7
20130420 2.3900000 2.6500000 2.5489800 2.5832000 118975.3
20130421 2.2000000 2.6448900 2.5832000 2.5000000 278952.4
20130422 2.4900100 2.6090000 2.5049900 2.5900000 93420.84
20130423 2.5712700 2.8500000 2.5900000 2.8198800 203127.6
20130424 2.7860000 3.2100000 2.8003000 3.1370000 371795.2
20130425 3.1110000 4.5000000 3.1400000 3.7900000 559462.5
20130426 3.3000000 4.1000000 3.7998000 3.8770000 257219.8
20130427 3.8100400 4.3340000 3.9149200 4.0511000 264026.2
20130428 3.9900000 4.1900000 4.0510000 4.0650200 113205.3
20130429 3.9000000 4.1988000 4.0998000 4.0910000 394199.6
20130430 4.0360000 4.1950000 4.0970000 4.1149200 212373.5
20130501 3.3050000 4.1950000 4.1100000 3.7779000 304724.6
20130502 3.0649800 3.9760500 3.7640000 3.4100000 347406.7
20130503 2.4346000 3.4340000 3.4100000 3.0190000 525072.0
20130504 2.9400000 3.6390000 3.0383000 3.4400000 244102.3
20130505 3.3750000 3.6953100 3.4400000 3.5625000 139927.2
20130506 3.0000000 3.6500000 3.5501000 3.3370000 177951.3
20130507 2.9390000 3.3289900 3.3100100 3.2760000 171398.2
20130508 3.2163000 3.4600000 3.2820000 3.2900000 70923.55
20130509 3.2016000 3.3390000 3.2900000 3.2689000 43212.34
20130510 3.2470000 3.4290000 3.2690000 3.3050100 74584.22
20130511 3.2100000 3.3400000 3.3329000 3.2580000 36754.81
20130512 3.1210000 3.2750000 3.2732000 3.1901000 37580.61
20130513 3.1049100 3.2263000 3.1899000 3.1413300 46824.39
20130514 2.5200000 3.1689000 3.1539300 2.6299000 245280.2
20130515 2.5000000 2.9086400 2.6299000 2.7087000 324412.8
20130516 2.5236000 2.7400000 2.7050000 2.6643000 148826.7
20130517 2.6315600 3.1900000 2.6643400 2.8839000 192256.9
20130518 2.8730000 3.0900000 2.8839000 3.0599900 124681.9
20130519 2.9500000 3.1690000 3.0598900 3.0510000 103103.8
20130520 2.9400000 3.0599900 3.0500000 2.9600000 52192.97
20130521 2.8500000 2.9802100 2.9776800 2.9380700 61281.20
20130522 2.9020000 2.9600000 2.9120000 2.9375000 27800.68
20130523 2.9300000 3.0300000 2.9370000 3.0050000 54560.43
20130524 2.9812000 3.0620000 3.0147300 3.0415300 79669.42
20130525 3.0000000 3.0500000 3.0445000 3.0090000 39388.33
20130526 3.0013000 3.1797000 3.0083200 3.1351300 76308.58
20130527 2.9500000 3.1520400 3.1351000 3.0229900 88254.63
20130528 2.9610000 3.0700000 3.0229900 3.0100000 46472.20
20130529 2.9610000 3.0190000 3.0054000 2.9900000 33273.36
20130530 2.8560000 3.0000000 2.9835100 2.9200900 39184.28
20130531 2.6300000 2.9383800 2.9383700 2.8700000 113347.6
20130601 2.7715000 2.8875000 2.8869200 2.7920200 25847.93
20130602 2.6106700 2.8300000 2.7920000 2.6828200 99858.66
20130603 2.6260000 2.7900000 2.7000000 2.6890000 78750.17
20130604 2.6852000 2.8990000 2.6890000 2.8125200 74769.36
20130605 2.7950100 2.9090000 2.8000000 2.8318800 47189.82
20130606 2.7650000 2.8400400 2.8300000 2.7730100 25022.75
20130607 2.6060000 2.7927900 2.7850000 2.6300000 103608.7
20130608 2.5540000 2.6700000 2.6310000 2.6000000 37967.57
20130609 2.0600000 2.6111300 2.6000000 2.4427000 201143.2
20130610 2.2625200 2.5400000 2.4427000 2.4468200 73224.19
20130611 2.2200000 2.4550000 2.4300000 2.3989900 98816.03
20130612 2.2800000 2.4000000 2.3989900 2.3853000 54706.12
20130613 2.2520000 2.4790000 2.3735800 2.3139400 90454.75
20130614 2.1037700 2.3261100 2.3139400 2.1442600 151538.3
20130615 2.0200000 2.1780000 2.1421100 2.1009000 100844.2
20130616 2.0520100 2.2282500 2.1010000 2.1500000 75318.28
20130617 2.1120000 2.2699900 2.1596000 2.2500000 64195.71
20130618 2.1620000 2.3301500 2.2552900 2.2350000 69790.91
20130619 2.1900000 2.2706900 2.2363900 2.2500000 159683.6
20130620 2.1946000 2.2894300 2.2440600 2.2188400 65597.08
20130621 2.1500000 2.8299000 2.2110000 2.7800000 278845.5
20130622 2.6419500 3.3470000 2.7899900 2.7200200 392075.1
20130623 2.7160000 3.2090000 2.7200000 2.9200000 242862.2
20130624 2.4000000 2.9499900 2.9200000 2.6820000 327573.3
20130625 2.6000000 2.7493600 2.6820000 2.6380000 92400.00
20130626 2.6380000 2.7366600 2.6600000 2.7200000 39505.94
20130627 2.6705000 2.8450000 2.7240000 2.8313700 66997.06
20130628 2.4900000 2.8354800 2.8313700 2.5715100 187747.1
20130629 2.5120000 2.6800000 2.5740000 2.6198000 69802.49
20130630 2.5980000 2.7796800 2.6199900 2.7621900 97113.45
20130701 2.5300000 2.9910000 2.7622900 2.7150000 389916.8
20130702 2.6278000 2.7904900 2.7289900 2.6929900 93740.13
20130703 2.6210000 2.8600000 2.6911600 2.6419600 232410.1
20130704 2.5500000 2.7330000 2.6419700 2.6980000 114730.7
20130705 2.2386300 2.6988000 2.6900000 2.3753600 271893.7
20130706 2.2664200 2.5500000 2.3753600 2.3719600 93280.85
20130707 2.3164000 2.5900000 2.3719700 2.5860000 75115.55
20130708 2.3900000 2.5900000 2.5755600 2.4879000 162978.4
20130709 2.3583500 2.5200000 2.4870000 2.4694500 121765.0
20130710 2.4387600 2.6059800 2.4600000 2.5778000 120256.5
20130711 2.5046900 2.6390000 2.5778000 2.5400000 97509.94
20130712 2.5318500 2.6670600 2.5483700 2.5998000 129885.6
20130713 2.5100000 2.6433000 2.6010100 2.6320100 64048.55
20130714 2.6000000 2.7300000 2.6320000 2.6750000 56774.90
20130715 2.6601000 2.7749900 2.6750000 2.7500000 76536.76
20130716 2.7431000 2.8800000 2.7550000 2.8100000 186154.0
20130717 2.7600000 2.8500000 2.8148000 2.8239400 95556.79
20130718 2.6010000 2.8300000 2.8239400 2.6771000 135594.1
20130719 2.6221000 2.7190000 2.6800000 2.6805100 39166.91
20130720 2.6750200 2.7300000 2.7000000 2.6931000 26949.49
20130721 2.6600000 2.7250000 2.6921000 2.6990000 23864.10
20130722 2.6611000 2.7250000 2.6990000 2.6840000 41450.63
20130723 2.6611000 2.7090000 2.6830000 2.7000000 44003.95
20130724 2.6780000 2.7121100 2.7000000 2.7026400 14593.03
20130725 2.6830000 2.7299000 2.7090000 2.7100000 43875.57
20130726 2.5900000 2.7110000 2.7110000 2.6899800 90350.00
20130727 2.6310200 2.6920000 2.6899800 2.6700000 33393.46
20130728 2.6502000 2.7100000 2.6737800 2.6660100 41353.59
20130729 2.6434000 2.7100000 2.6701000 2.6780000 29978.47
20130730 2.6122000 2.6890000 2.6779900 2.6233100 70097.05
20130731 2.5900000 2.6630000 2.6409100 2.6251700 47780.55
20130801 2.6250000 2.6900000 2.6251900 2.6499900 37212.65
20130802 2.6200000 2.6633300 2.6499900 2.6300200 23178.31
20130803 2.6235000 2.7890000 2.6300200 2.7120000 60474.99
20130804 2.6700000 2.7210000 2.7000000 2.6840000 22168.24
